objectid,title,date,description,filename,youtubeid,format
20220510_122021,Juan_Bardina,318,Pictures I took over the years,20220510_122021.jpg,,image/jpeg
20220510_231522,Juan_Bardina,319,Pictures I took over the years,20220510_231522.jpg,,image/jpeg
20220510_231935,Juan_Bardina,320,Pictures I took over the years,20220510_231935.jpg,,image/jpeg
20220513_200815,Juan_Bardina,321,Pictures I took over the years,20220513_200815.jpg,,image/jpeg
20220513_200816,Juan_Bardina,322,Pictures I took over the years,20220513_200816.jpg,,image/jpeg
20220513_201545,Juan_Bardina,323,Pictures I took over the years,20220513_201545.jpg,,image/jpeg
20220513_204941,Juan_Bardina,324,Pictures I took over the years,20220513_204941.jpg,,image/jpeg
20220513_211230,Juan_Bardina,325,Pictures I took over the years,20220513_211230.jpg,,image/jpeg
20220513_212838,Juan_Bardina,326,Pictures I took over the years,20220513_212838.jpg,,image/jpeg
20220516_134708,Juan_Bardina,327,Pictures I took over the years,20220516_134708.jpg,,image/jpeg
20220516_192252,Juan_Bardina,328,Pictures I took over the years,20220516_192252.jpg,,image/jpeg
20220517_201733,Juan_Bardina,329,Pictures I took over the years,20220517_201733.jpg,,image/jpeg
20220517_201744,Juan_Bardina,330,Pictures I took over the years,20220517_201744.jpg,,image/jpeg
20220520_140100,Juan_Bardina,331,Pictures I took over the years,20220520_140100.jpg,,image/jpeg
20220520_140105,Juan_Bardina,332,Pictures I took over the years,20220520_140105.jpg,,image/jpeg
20220521_181134,Juan_Bardina,333,Pictures I took over the years,20220521_181134.jpg,,image/jpeg
20220522_124424,Juan_Bardina,334,Pictures I took over the years,20220522_124424.jpg,,image/jpeg
20220523_190148,Juan_Bardina,335,Pictures I took over the years,20220523_190148.jpg,,image/jpeg
20220525_223808,Juan_Bardina,336,Pictures I took over the years,20220525_223808.jpg,,image/jpeg
20220526_175217,Juan_Bardina,337,Pictures I took over the years,20220526_175217.jpg,,image/jpeg
20220527_121416,Juan_Bardina,338,Pictures I took over the years,20220527_121416.jpg,,image/jpeg
20220602_000441,Juan_Bardina,339,Pictures I took over the years,20220602_000441.jpg,,image/jpeg
20220603_094219,Juan_Bardina,340,Pictures I took over the years,20220603_094219.jpg,,image/jpeg
20220603_172945,Juan_Bardina,341,Pictures I took over the years,20220603_172945.jpg,,image/jpeg
20220604_000643,Juan_Bardina,342,Pictures I took over the years,20220604_000643.jpg,,image/jpeg
20220604_090559,Juan_Bardina,343,Pictures I took over the years,20220604_090559.jpg,,image/jpeg
20220604_090601,Juan_Bardina,344,Pictures I took over the years,20220604_090601.jpg,,image/jpeg
20220604_095425,Juan_Bardina,345,Pictures I took over the years,20220604_095425.jpg,,image/jpeg
20220604_100845,Juan_Bardina,346,Pictures I took over the years,20220604_100845.jpg,,image/jpeg
20220604_100848,Juan_Bardina,347,Pictures I took over the years,20220604_100848.jpg,,image/jpeg
20220604_101005,Juan_Bardina,348,Pictures I took over the years,20220604_101005.jpg,,image/jpeg
20220604_101047,Juan_Bardina,349,Pictures I took over the years,20220604_101047.jpg,,image/jpeg
20220604_113504,Juan_Bardina,350,Pictures I took over the years,20220604_113504.jpg,,image/jpeg
20220604_113619,Juan_Bardina,351,Pictures I took over the years,20220604_113619.jpg,,image/jpeg
20220604_115620,Juan_Bardina,352,Pictures I took over the years,20220604_115620.jpg,,image/jpeg
20220604_115627,Juan_Bardina,353,Pictures I took over the years,20220604_115627.jpg,,image/jpeg
20220604_115715,Juan_Bardina,354,Pictures I took over the years,20220604_115715.jpg,,image/jpeg
20220604_120127,Juan_Bardina,355,Pictures I took over the years,20220604_120127.jpg,,image/jpeg
20220604_121124,Juan_Bardina,356,Pictures I took over the years,20220604_121124.jpg,,image/jpeg
20220604_121331,Juan_Bardina,357,Pictures I took over the years,20220604_121331.jpg,,image/jpeg
20220604_121332,Juan_Bardina,358,Pictures I took over the years,20220604_121332.jpg,,image/jpeg
20220604_121414,Juan_Bardina,359,Pictures I took over the years,20220604_121414.jpg,,image/jpeg
20220604_121416,Juan_Bardina,360,Pictures I took over the years,20220604_121416.jpg,,image/jpeg
20220604_121418,Juan_Bardina,361,Pictures I took over the years,20220604_121418.jpg,,image/jpeg
20220604_121419,Juan_Bardina,362,Pictures I took over the years,20220604_121419.jpg,,image/jpeg
20220604_121423,Juan_Bardina,363,Pictures I took over the years,20220604_121423.jpg,,image/jpeg
20220604_121524,Juan_Bardina,364,Pictures I took over the years,20220604_121524.jpg,,image/jpeg
20220604_121526,Juan_Bardina,365,Pictures I took over the years,20220604_121526.jpg,,image/jpeg
20220604_121527,Juan_Bardina,366,Pictures I took over the years,20220604_121527.jpg,,image/jpeg
20220604_121530,Juan_Bardina,367,Pictures I took over the years,20220604_121530.jpg,,image/jpeg
20220604_121531,Juan_Bardina,368,Pictures I took over the years,20220604_121531.jpg,,image/jpeg
20220604_121533,Juan_Bardina,369,Pictures I took over the years,20220604_121533.jpg,,image/jpeg
20220604_121534,Juan_Bardina,370,Pictures I took over the years,20220604_121534.jpg,,image/jpeg
20220604_121535,Juan_Bardina,371,Pictures I took over the years,20220604_121535.jpg,,image/jpeg
20220604_121549,Juan_Bardina,372,Pictures I took over the years,20220604_121549.jpg,,image/jpeg
20220604_121550,Juan_Bardina,373,Pictures I took over the years,20220604_121550.jpg,,image/jpeg
20220604_121558,Juan_Bardina,374,Pictures I took over the years,20220604_121558.jpg,,image/jpeg
20220604_121600,Juan_Bardina,375,Pictures I took over the years,20220604_121600.jpg,,image/jpeg
20220604_121601,Juan_Bardina,376,Pictures I took over the years,20220604_121601.jpg,,image/jpeg
20220604_121602,Juan_Bardina,377,Pictures I took over the years,20220604_121602.jpg,,image/jpeg
20220604_121608,Juan_Bardina,378,Pictures I took over the years,20220604_121608.jpg,,image/jpeg
20220604_121609,Juan_Bardina,379,Pictures I took over the years,20220604_121609.jpg,,image/jpeg
20220604_121616,Juan_Bardina,380,Pictures I took over the years,20220604_121616.jpg,,image/jpeg
20220604_121721,Juan_Bardina,381,Pictures I took over the years,20220604_121721.jpg,,image/jpeg
20220604_121722,Juan_Bardina,382,Pictures I took over the years,20220604_121722.jpg,,image/jpeg
20220604_121728,Juan_Bardina,383,Pictures I took over the years,20220604_121728.jpg,,image/jpeg
20220604_122216,Juan_Bardina,384,Pictures I took over the years,20220604_122216.jpg,,image/jpeg
20220604_122217,Juan_Bardina,385,Pictures I took over the years,20220604_122217.jpg,,image/jpeg
20220605_174556,Juan_Bardina,386,Pictures I took over the years,20220605_174556.jpg,,image/jpeg
20220605_181744,Juan_Bardina,387,Pictures I took over the years,20220605_181744.jpg,,image/jpeg
20220605_181746,Juan_Bardina,388,Pictures I took over the years,20220605_181746.jpg,,image/jpeg
20220605_181747,Juan_Bardina,389,Pictures I took over the years,20220605_181747.jpg,,image/jpeg
20220605_181803,Juan_Bardina,390,Pictures I took over the years,20220605_181803.jpg,,image/jpeg
20220605_210347,Juan_Bardina,391,Pictures I took over the years,20220605_210347.jpg,,image/jpeg
20220611_194616,Juan_Bardina,392,Pictures I took over the years,20220611_194616.jpg,,image/jpeg
20220619_171929,Juan_Bardina,393,Pictures I took over the years,20220619_171929.jpg,,image/jpeg
20220619_171947,Juan_Bardina,394,Pictures I took over the years,20220619_171947.jpg,,image/jpeg
20220619_172053,Juan_Bardina,395,Pictures I took over the years,20220619_172053.jpg,,image/jpeg
20220620_200446,Juan_Bardina,396,Pictures I took over the years,20220620_200446.jpg,,image/jpeg
20220620_225410,Juan_Bardina,397,Pictures I took over the years,20220620_225410.jpg,,image/jpeg
20220621_184333,Juan_Bardina,398,Pictures I took over the years,20220621_184333.jpg,,image/jpeg
20220704_150834,Juan_Bardina,399,Pictures I took over the years,20220704_150834.jpg,,image/jpeg
20220705_214348,Juan_Bardina,400,Pictures I took over the years,20220705_214348.jpg,,image/jpeg
20220706_201805,Juan_Bardina,401,Pictures I took over the years,20220706_201805.jpg,,image/jpeg
20220706_201850,Juan_Bardina,402,Pictures I took over the years,20220706_201850.jpg,,image/jpeg
20220707_215630,Juan_Bardina,403,Pictures I took over the years,20220707_215630.jpg,,image/jpeg
20220711_200507,Juan_Bardina,404,Pictures I took over the years,20220711_200507.jpg,,image/jpeg
20220711_201744,Juan_Bardina,405,Pictures I took over the years,20220711_201744.jpg,,image/jpeg
20220712_181246,Juan_Bardina,406,Pictures I took over the years,20220712_181246.jpg,,image/jpeg
20230623_171303,Juan_Bardina,407,Pictures I took over the years,20230623_171303.jpg,,image/jpeg
20230624_162129,Juan_Bardina,408,Pictures I took over the years,20230624_162129.jpg,,image/jpeg
20230703_152226,Juan_Bardina,409,Pictures I took over the years,20230703_152226.jpg,,image/jpeg
20230703_152238,Juan_Bardina,410,Pictures I took over the years,20230703_152238.jpg,,image/jpeg
20230703_152241,Juan_Bardina,411,Pictures I took over the years,20230703_152241.jpg,,image/jpeg
20231202_125230,Juan_Bardina,412,Pictures I took over the years,20231202_125230.jpg,,image/jpeg
20231202_125253,Juan_Bardina,413,Pictures I took over the years,20231202_125253.jpg,,image/jpeg
20231205_132340,Juan_Bardina,414,Pictures I took over the years,20231205_132340.jpg,,image/jpeg
20231206_235949,Juan_Bardina,415,Pictures I took over the years,20231206_235949.jpg,,image/jpeg
2.02E+16,Juan_Bardina,416,Pictures I took over the years,20231208104946709.jpg,,image/jpeg
2.02E+16,Juan_Bardina,417,Pictures I took over the years,20231208105017751.jpg,,image/jpeg
2.02E+16,Juan_Bardina,418,Pictures I took over the years,20231208105054306.jpg,,image/jpeg
20231209_140358,Juan_Bardina,419,Pictures I took over the years,20231209_140358.jpg,,image/jpeg
20231210_115326,Juan_Bardina,420,Pictures I took over the years,20231210_115326.jpg,,image/jpeg
20231210_173954,Juan_Bardina,421,Pictures I took over the years,20231210_173954.jpg,,image/jpeg
20231210_174422,Juan_Bardina,422,Pictures I took over the years,20231210_174422.jpg,,image/jpeg
20231210_174441,Juan_Bardina,423,Pictures I took over the years,20231210_174441.jpg,,image/jpeg
20231211_114546,Juan_Bardina,424,Pictures I took over the years,20231211_114546.jpg,,image/jpeg
20231211_114558,Juan_Bardina,425,Pictures I took over the years,20231211_114558.jpg,,image/jpeg
20231211_114605,Juan_Bardina,426,Pictures I took over the years,20231211_114605.jpg,,image/jpeg
20231211_133545,Juan_Bardina,427,Pictures I took over the years,20231211_133545.jpg,,image/jpeg
20231211_145842,Juan_Bardina,428,Pictures I took over the years,20231211_145842.jpg,,image/jpeg
20231211_162258,Juan_Bardina,429,Pictures I took over the years,20231211_162258.jpg,,image/jpeg
20231211_162259,Juan_Bardina,430,Pictures I took over the years,20231211_162259.jpg,,image/jpeg
20231212_085201,Juan_Bardina,431,Pictures I took over the years,20231212_085201.jpg,,image/jpeg
20231216_143757,Juan_Bardina,432,Pictures I took over the years,20231216_143757.jpg,,image/jpeg
20231216_144136,Juan_Bardina,433,Pictures I took over the years,20231216_144136.jpg,,image/jpeg
20231222_095912,Juan_Bardina,434,Pictures I took over the years,20231222_095912.jpg,,image/jpeg
20231226_153321,Juan_Bardina,435,Pictures I took over the years,20231226_153321.jpg,,image/jpeg
20231226_153332,Juan_Bardina,436,Pictures I took over the years,20231226_153332.jpg,,image/jpeg
20231226_153338,Juan_Bardina,437,Pictures I took over the years,20231226_153338.jpg,,image/jpeg
20231226_164802,Juan_Bardina,438,Pictures I took over the years,20231226_164802.jpg,,image/jpeg
20231227_103436,Juan_Bardina,439,Pictures I took over the years,20231227_103436.jpg,,image/jpeg
20231227_125146,Juan_Bardina,440,Pictures I took over the years,20231227_125146.jpg,,image/jpeg
20231227_125147,Juan_Bardina,441,Pictures I took over the years,20231227_125147.jpg,,image/jpeg
20231227_125150,Juan_Bardina,442,Pictures I took over the years,20231227_125150.jpg,,image/jpeg
20231227_125220,Juan_Bardina,443,Pictures I took over the years,20231227_125220.jpg,,image/jpeg
20231227_125231,Juan_Bardina,444,Pictures I took over the years,20231227_125231.jpg,,image/jpeg
20231227_130800,Juan_Bardina,445,Pictures I took over the years,20231227_130800.jpg,,image/jpeg
20231227_130822,Juan_Bardina,446,Pictures I took over the years,20231227_130822.jpg,,image/jpeg
20231227_130828,Juan_Bardina,447,Pictures I took over the years,20231227_130828.jpg,,image/jpeg
20231227_130951,Juan_Bardina,448,Pictures I took over the years,20231227_130951.jpg,,image/jpeg
20231227_130957,Juan_Bardina,449,Pictures I took over the years,20231227_130957.jpg,,image/jpeg
20231227_131007,Juan_Bardina,450,Pictures I took over the years,20231227_131007.jpg,,image/jpeg
20231227_171836,Juan_Bardina,451,Pictures I took over the years,20231227_171836.jpg,,image/jpeg
20231227_192218,Juan_Bardina,452,Pictures I took over the years,20231227_192218.jpg,,image/jpeg
20231227_192224,Juan_Bardina,453,Pictures I took over the years,20231227_192224.jpg,,image/jpeg
20231227_192225,Juan_Bardina,454,Pictures I took over the years,20231227_192225.jpg,,image/jpeg
20231227_192233,Juan_Bardina,455,Pictures I took over the years,20231227_192233.jpg,,image/jpeg
20231228_130925,Juan_Bardina,456,Pictures I took over the years,20231228_130925.jpg,,image/jpeg
20231228_130949,Juan_Bardina,457,Pictures I took over the years,20231228_130949.jpg,,image/jpeg
20231228_130959,Juan_Bardina,458,Pictures I took over the years,20231228_130959.jpg,,image/jpeg
20231228_131004,Juan_Bardina,459,Pictures I took over the years,20231228_131004.jpg,,image/jpeg
20231228_131306,Juan_Bardina,460,Pictures I took over the years,20231228_131306.jpg,,image/jpeg
20231228_135452,Juan_Bardina,461,Pictures I took over the years,20231228_135452.jpg,,image/jpeg
20231228_135537,Juan_Bardina,462,Pictures I took over the years,20231228_135537.jpg,,image/jpeg
20231228_191815,Juan_Bardina,463,Pictures I took over the years,20231228_191815.jpg,,image/jpeg
20231228_191816,Juan_Bardina,464,Pictures I took over the years,20231228_191816.jpg,,image/jpeg
20231229_133650,Juan_Bardina,465,Pictures I took over the years,20231229_133650.jpg,,image/jpeg
20231229_133701,Juan_Bardina,466,Pictures I took over the years,20231229_133701.jpg,,image/jpeg
20240111_161836,Juan_Bardina,467,Pictures I took over the years,20240111_161836.jpg,,image/jpeg
20240113_160809,Juan_Bardina,468,Pictures I took over the years,20240113_160809.jpg,,image/jpeg
20240114_112733,Juan_Bardina,469,Pictures I took over the years,20240114_112733.jpg,,image/jpeg
20240114_112759,Juan_Bardina,470,Pictures I took over the years,20240114_112759.jpg,,image/jpeg
20240118_105600,Juan_Bardina,471,Pictures I took over the years,20240118_105600.jpg,,image/jpeg
20240119_145137,Juan_Bardina,472,Pictures I took over the years,20240119_145137.jpg,,image/jpeg
20240119_145155,Juan_Bardina,473,Pictures I took over the years,20240119_145155.jpg,,image/jpeg
20240120_133217,Juan_Bardina,474,Pictures I took over the years,20240120_133217.jpg,,image/jpeg
20240120_232426,Juan_Bardina,475,Pictures I took over the years,20240120_232426.jpg,,image/jpeg
20240124_171428,Juan_Bardina,476,Pictures I took over the years,20240124_171428.jpg,,image/jpeg
20240125_121244,Juan_Bardina,477,Pictures I took over the years,20240125_121244.jpg,,image/jpeg
20240125_145912,Juan_Bardina,478,Pictures I took over the years,20240125_145912.jpg,,image/jpeg
20240129_130243,Juan_Bardina,479,Pictures I took over the years,20240129_130243.jpg,,image/jpeg
20240129_130305,Juan_Bardina,480,Pictures I took over the years,20240129_130305.jpg,,image/jpeg
20240130_130144,Juan_Bardina,481,Pictures I took over the years,20240130_130144.jpg,,image/jpeg
20240207_125942,Juan_Bardina,482,Pictures I took over the years,20240207_125942.jpg,,image/jpeg
20240207_132349,Juan_Bardina,483,Pictures I took over the years,20240207_132349.jpg,,image/jpeg
20240207_132451,Juan_Bardina,484,Pictures I took over the years,20240207_132451.jpg,,image/jpeg
20240207_133548,Juan_Bardina,485,Pictures I took over the years,20240207_133548.jpg,,image/jpeg
20240207_133552,Juan_Bardina,486,Pictures I took over the years,20240207_133552.jpg,,image/jpeg
20240209_121024,Juan_Bardina,487,Pictures I took over the years,20240209_121024.jpg,,image/jpeg
20240209_121054,Juan_Bardina,488,Pictures I took over the years,20240209_121054.jpg,,image/jpeg
20240209_121101,Juan_Bardina,489,Pictures I took over the years,20240209_121101.jpg,,image/jpeg
20240209_191203,Juan_Bardina,490,Pictures I took over the years,20240209_191203.jpg,,image/jpeg
20240209_191216,Juan_Bardina,491,Pictures I took over the years,20240209_191216.jpg,,image/jpeg
20240209_191226,Juan_Bardina,492,Pictures I took over the years,20240209_191226.jpg,,image/jpeg
